Date,nom_ar,nom_fr,unite,valeur
2025-12-16 02:00:02,Vitesse du vent,Vitesse du vent,m/s,0.56
2025-12-16 01:00:02,Point de Rosée,Point de Rosée,°C,15.1
2025-12-16 01:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1011.3
2025-12-16 01:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-16 01:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-16 01:00:02,Température,Température,°C,15.1
2025-12-16 01:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-16 01:00:02,Direction du vent,Direction du vent,Deg,16.4
2025-12-16 01:00:02,Vitesse du vent,Vitesse du vent,m/s,0.58
2025-12-16 01:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 23:00:02,Vitesse du vent,Vitesse du vent,m/s,1.39
2025-12-15 23:00:02,Température,Température,°C,15.6
2025-12-15 23:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 23:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-15 23:00:02,Point de Rosée,Point de Rosée,°C,15.6
2025-12-15 23:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 23:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1012.9
2025-12-15 23:00:02,Direction du vent,Direction du vent,Deg,228.9
2025-12-15 23:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 21:00:02,Point de Rosée,Point de Rosée,°C,15.4
2025-12-15 21:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 21:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 21:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1013.3
2025-12-15 21:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 21:00:02,Humidité relative,Humidité relative,%,98.2
2025-12-15 21:00:02,Température,Température,°C,15.7
2025-12-15 21:00:02,Direction du vent,Direction du vent,Deg,187.8
2025-12-15 21:00:02,Vitesse du vent,Vitesse du vent,m/s,1.99
2025-12-15 19:00:02,Température,Température,°C,16.2
2025-12-15 19:00:02,Direction du vent,Direction du vent,Deg,187.0
2025-12-15 19:00:02,Vitesse du vent,Vitesse du vent,m/s,0.72
2025-12-15 19:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 19:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 19:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1013.5
2025-12-15 19:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 19:00:02,Point de Rosée,Point de Rosée,°C,15.2
2025-12-15 19:00:02,Humidité relative,Humidité relative,%,93.8
2025-12-15 17:00:02,Humidité relative,Humidité relative,%,83.4
2025-12-15 17:00:02,Direction du vent,Direction du vent,Deg,189.0
2025-12-15 17:00:02,Vitesse du vent,Vitesse du vent,m/s,1.04
2025-12-15 17:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 17:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 17:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1013.1
2025-12-15 17:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 17:00:02,Point de Rosée,Point de Rosée,°C,14.0
2025-12-15 17:00:02,Température,Température,°C,16.8
2025-12-15 15:00:02,Vitesse du vent,Vitesse du vent,m/s,1.37
2025-12-15 15:00:02,Direction du vent,Direction du vent,Deg,141.7
2025-12-15 15:00:02,Humidité relative,Humidité relative,%,70.9
2025-12-15 15:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 15:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 15:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1013.6
2025-12-15 15:00:02,Température,Température,°C,18.2
2025-12-15 15:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,30.0
2025-12-15 15:00:02,Point de Rosée,Point de Rosée,°C,12.8
2025-12-15 13:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 13:00:02,Vitesse du vent,Vitesse du vent,m/s,2.07
2025-12-15 13:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 13:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1014.5
2025-12-15 13:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,67.0
2025-12-15 13:00:02,Point de Rosée,Point de Rosée,°C,14.0
2025-12-15 13:00:02,Humidité relative,Humidité relative,%,76.2
2025-12-15 13:00:02,Température,Température,°C,18.2
2025-12-15 13:00:02,Direction du vent,Direction du vent,Deg,146.6
2025-12-15 12:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 12:00:02,Humidité relative,Humidité relative,%,75.5
2025-12-15 12:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,33.0
2025-12-15 12:00:02,Température,Température,°C,18.0
2025-12-15 12:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 12:00:02,Direction du vent,Direction du vent,Deg,174.9
2025-12-15 12:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1015.4
2025-12-15 12:00:02,Vitesse du vent,Vitesse du vent,m/s,0.11
2025-12-15 12:00:02,Point de Rosée,Point de Rosée,°C,13.6
2025-12-15 11:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 11:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 11:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.4
2025-12-15 11:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,40.0
2025-12-15 11:00:02,Point de Rosée,Point de Rosée,°C,14.5
2025-12-15 11:00:02,Humidité relative,Humidité relative,%,86.0
2025-12-15 11:00:02,Température,Température,°C,16.9
2025-12-15 11:00:02,Direction du vent,Direction du vent,Deg,334.4
2025-12-15 11:00:02,Vitesse du vent,Vitesse du vent,m/s,2.19
2025-12-15 09:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 09:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 09:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.8
2025-12-15 09:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,43.0
2025-12-15 09:00:02,Point de Rosée,Point de Rosée,°C,14.6
2025-12-15 09:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-15 09:00:02,Température,Température,°C,14.6
2025-12-15 09:00:02,Direction du vent,Direction du vent,Deg,20.5
2025-12-15 09:00:02,Vitesse du vent,Vitesse du vent,m/s,1.03
2025-12-15 07:00:02,Température,Température,°C,13.5
2025-12-15 07:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 07:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 07:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.0
2025-12-15 07:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 07:00:02,Point de Rosée,Point de Rosée,°C,13.5
2025-12-15 07:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-15 07:00:02,Direction du vent,Direction du vent,Deg,280.4
2025-12-15 07:00:02,Vitesse du vent,Vitesse du vent,m/s,1.25
2025-12-15 05:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 05:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 05:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.6
2025-12-15 05:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 05:00:02,Point de Rosée,Point de Rosée,°C,13.4
2025-12-15 05:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-15 05:00:02,Température,Température,°C,13.4
2025-12-15 05:00:02,Direction du vent,Direction du vent,Deg,301.8
2025-12-15 05:00:02,Vitesse du vent,Vitesse du vent,m/s,0.45
2025-12-15 03:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 03:00:02,Vitesse du vent,Vitesse du vent,m/s,1.5
2025-12-15 03:00:02,Température,Température,°C,13.7
2025-12-15 03:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.4
2025-12-15 03:00:02,Direction du vent,Direction du vent,Deg,309.6
2025-12-15 03:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 03:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-15 03:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-15 03:00:02,Point de Rosée,Point de Rosée,°C,13.7
2025-12-15 01:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-15 01:00:02,Vitesse du vent,Vitesse du vent,m/s,0.84
2025-12-15 01:00:02,Direction du vent,Direction du vent,Deg,269.1
2025-12-15 01:00:02,Température,Température,°C,13.9
2025-12-15 01:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-15 01:00:02,Point de Rosée,Point de Rosée,°C,13.9
2025-12-15 01:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-15 01:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.7
2025-12-15 01:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 23:00:02,Vitesse du vent,Vitesse du vent,m/s,1.04
2025-12-14 23:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 23:00:02,Température,Température,°C,13.5
2025-12-14 23:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 23:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 23:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.1
2025-12-14 23:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 23:00:02,Point de Rosée,Point de Rosée,°C,13.5
2025-12-14 23:00:02,Direction du vent,Direction du vent,Deg,290.4
2025-12-14 21:00:02,Direction du vent,Direction du vent,Deg,141.7
2025-12-14 21:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 21:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 21:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.3
2025-12-14 21:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 21:00:02,Point de Rosée,Point de Rosée,°C,14.1
2025-12-14 21:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 21:00:02,Température,Température,°C,14.1
2025-12-14 21:00:02,Vitesse du vent,Vitesse du vent,m/s,0.59
2025-12-14 19:00:02,Direction du vent,Direction du vent,Deg,279.9
2025-12-14 19:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 19:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 19:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.9
2025-12-14 19:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 19:00:02,Point de Rosée,Point de Rosée,°C,14.5
2025-12-14 19:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 19:00:02,Température,Température,°C,14.5
2025-12-14 19:00:02,Vitesse du vent,Vitesse du vent,m/s,1.09
2025-12-14 17:00:02,Humidité relative,Humidité relative,%,83.9
2025-12-14 17:00:02,Vitesse du vent,Vitesse du vent,m/s,1.04
2025-12-14 17:00:02,Direction du vent,Direction du vent,Deg,80.7
2025-12-14 17:00:02,Température,Température,°C,17.2
2025-12-14 17:00:02,Point de Rosée,Point de Rosée,°C,14.4
2025-12-14 17:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,2.0
2025-12-14 17:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 17:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 17:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.2
2025-12-14 15:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 15:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 15:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,236.0
2025-12-14 15:00:02,Point de Rosée,Point de Rosée,°C,12.9
2025-12-14 15:00:02,Humidité relative,Humidité relative,%,62.6
2025-12-14 15:00:02,Température,Température,°C,20.3
2025-12-14 15:00:02,Direction du vent,Direction du vent,Deg,136.3
2025-12-14 15:00:02,Vitesse du vent,Vitesse du vent,m/s,3.56
2025-12-14 15:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.7
2025-12-14 13:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 13:00:02,Vitesse du vent,Vitesse du vent,m/s,2.43
2025-12-14 13:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 13:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.5
2025-12-14 13:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,410.0
2025-12-14 13:00:02,Point de Rosée,Point de Rosée,°C,12.7
2025-12-14 13:00:02,Humidité relative,Humidité relative,%,64.8
2025-12-14 13:00:02,Température,Température,°C,19.5
2025-12-14 13:00:02,Direction du vent,Direction du vent,Deg,146.9
2025-12-14 11:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,403.0
2025-12-14 11:00:02,Vitesse du vent,Vitesse du vent,m/s,1.72
2025-12-14 11:00:02,Direction du vent,Direction du vent,Deg,113.3
2025-12-14 11:00:02,Température,Température,°C,17.7
2025-12-14 11:00:02,Humidité relative,Humidité relative,%,75.4
2025-12-14 11:00:02,Point de Rosée,Point de Rosée,°C,13.3
2025-12-14 11:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1021.0
2025-12-14 11:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 11:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 09:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 09:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.8
2025-12-14 09:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 09:00:02,Vitesse du vent,Vitesse du vent,m/s,0.71
2025-12-14 09:00:02,Direction du vent,Direction du vent,Deg,203.8
2025-12-14 09:00:02,Température,Température,°C,13.4
2025-12-14 09:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 09:00:02,Point de Rosée,Point de Rosée,°C,13.4
2025-12-14 09:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,172.0
2025-12-14 07:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 07:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 07:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 07:00:02,Vitesse du vent,Vitesse du vent,m/s,0.31
2025-12-14 07:00:02,Direction du vent,Direction du vent,Deg,230.1
2025-12-14 07:00:02,Température,Température,°C,10.5
2025-12-14 07:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 07:00:02,Point de Rosée,Point de Rosée,°C,10.5
2025-12-14 07:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.7
2025-12-14 05:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.5
2025-12-14 05:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 05:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 05:00:02,Vitesse du vent,Vitesse du vent,m/s,1.19
2025-12-14 05:00:02,Direction du vent,Direction du vent,Deg,255.2
2025-12-14 05:00:02,Température,Température,°C,12.0
2025-12-14 05:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 05:00:02,Point de Rosée,Point de Rosée,°C,12.0
2025-12-14 05:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 03:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.6
2025-12-14 03:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 03:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 03:00:02,Vitesse du vent,Vitesse du vent,m/s,0.76
2025-12-14 03:00:02,Direction du vent,Direction du vent,Deg,305.6
2025-12-14 03:00:02,Température,Température,°C,11.8
2025-12-14 03:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 03:00:02,Point de Rosée,Point de Rosée,°C,11.8
2025-12-14 03:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 01:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-14 01:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-14 01:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-14 01:00:02,Vitesse du vent,Vitesse du vent,m/s,1.43
2025-12-14 01:00:02,Direction du vent,Direction du vent,Deg,277.0
2025-12-14 01:00:02,Température,Température,°C,12.1
2025-12-14 01:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-14 01:00:02,Point de Rosée,Point de Rosée,°C,12.1
2025-12-14 01:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.8
2025-12-13 23:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 23:00:02,Vitesse du vent,Vitesse du vent,m/s,0.73
2025-12-13 23:00:02,Direction du vent,Direction du vent,Deg,289.6
2025-12-13 23:00:02,Température,Température,°C,13.6
2025-12-13 23:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 23:00:02,Point de Rosée,Point de Rosée,°C,13.6
2025-12-13 23:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 23:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1021.1
2025-12-13 23:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 21:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.6
2025-12-13 21:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 21:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 21:00:02,Vitesse du vent,Vitesse du vent,m/s,0.82
2025-12-13 21:00:02,Direction du vent,Direction du vent,Deg,272.1
2025-12-13 21:00:02,Température,Température,°C,14.6
2025-12-13 21:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 21:00:02,Point de Rosée,Point de Rosée,°C,14.6
2025-12-13 21:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 19:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 19:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 19:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 19:00:02,Point de Rosée,Point de Rosée,°C,13.8
2025-12-13 19:00:02,Humidité relative,Humidité relative,%,87.9
2025-12-13 19:00:02,Température,Température,°C,15.8
2025-12-13 19:00:02,Direction du vent,Direction du vent,Deg,342.9
2025-12-13 19:00:02,Vitesse du vent,Vitesse du vent,m/s,0.52
2025-12-13 19:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.8
2025-12-13 17:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 17:00:02,Direction du vent,Direction du vent,Deg,81.6
2025-12-13 17:00:02,Vitesse du vent,Vitesse du vent,m/s,1.68
2025-12-13 17:00:02,Température,Température,°C,17.0
2025-12-13 17:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 17:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-13 17:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-13 17:00:02,Point de Rosée,Point de Rosée,°C,13.4
2025-12-13 17:00:02,Humidité relative,Humidité relative,%,79.5
2025-12-13 15:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.4
2025-12-13 15:00:02,Vitesse du vent,Vitesse du vent,m/s,1.16
2025-12-13 15:00:02,Direction du vent,Direction du vent,Deg,142.7
2025-12-13 15:00:02,Température,Température,°C,20.3
2025-12-13 15:00:02,Humidité relative,Humidité relative,%,61.9
2025-12-13 15:00:02,Point de Rosée,Point de Rosée,°C,12.8
2025-12-13 15:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,232.0
2025-12-13 15:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 15:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 14:00:02,Vitesse du vent,Vitesse du vent,m/s,2.76
2025-12-13 14:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 14:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 14:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.5
2025-12-13 14:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,354.0
2025-12-13 14:00:02,Point de Rosée,Point de Rosée,°C,12.7
2025-12-13 14:00:02,Humidité relative,Humidité relative,%,65.8
2025-12-13 14:00:02,Température,Température,°C,19.3
2025-12-13 14:00:02,Direction du vent,Direction du vent,Deg,59.9
2025-12-13 13:00:02,Température,Température,°C,19.3
2025-12-13 13:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 13:00:02,Point de Rosée,Point de Rosée,°C,13.9
2025-12-13 13:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 13:00:02,Vitesse du vent,Vitesse du vent,m/s,1.82
2025-12-13 13:00:02,Humidité relative,Humidité relative,%,70.8
2025-12-13 13:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-13 13:00:02,Direction du vent,Direction du vent,Deg,40.1
2025-12-13 13:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,430.0
2025-12-13 11:00:02,Direction du vent,Direction du vent,Deg,156.9
2025-12-13 11:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 11:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 11:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1020.3
2025-12-13 11:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,395.0
2025-12-13 11:00:02,Point de Rosée,Point de Rosée,°C,15.2
2025-12-13 11:00:02,Humidité relative,Humidité relative,%,93.2
2025-12-13 11:00:02,Température,Température,°C,16.3
2025-12-13 11:00:02,Vitesse du vent,Vitesse du vent,m/s,0.62
2025-12-13 09:00:02,Point de Rosée,Point de Rosée,°C,12.5
2025-12-13 09:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.7
2025-12-13 09:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 09:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 09:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,180.0
2025-12-13 09:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 09:00:02,Température,Température,°C,12.5
2025-12-13 09:00:02,Direction du vent,Direction du vent,Deg,45.8
2025-12-13 09:00:02,Vitesse du vent,Vitesse du vent,m/s,0.15
2025-12-13 08:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 08:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 08:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,36.0
2025-12-13 08:00:02,Température,Température,°C,9.2
2025-12-13 08:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 08:00:02,Direction du vent,Direction du vent,Deg,11.1
2025-12-13 08:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.2
2025-12-13 08:00:02,Vitesse du vent,Vitesse du vent,m/s,0.42
2025-12-13 08:00:02,Point de Rosée,Point de Rosée,°C,9.2
2025-12-13 07:00:02,Température,Température,°C,11.2
2025-12-13 07:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 07:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 07:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.4
2025-12-13 07:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 07:00:02,Point de Rosée,Point de Rosée,°C,11.2
2025-12-13 07:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 07:00:02,Direction du vent,Direction du vent,Deg,288.9
2025-12-13 07:00:02,Vitesse du vent,Vitesse du vent,m/s,1.83
2025-12-13 05:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 05:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 05:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.5
2025-12-13 05:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 05:00:02,Point de Rosée,Point de Rosée,°C,11.4
2025-12-13 05:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 05:00:02,Température,Température,°C,11.4
2025-12-13 05:00:02,Direction du vent,Direction du vent,Deg,279.0
2025-12-13 05:00:02,Vitesse du vent,Vitesse du vent,m/s,1.69
2025-12-13 04:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.5
2025-12-13 04:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 04:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 04:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 04:00:02,Point de Rosée,Point de Rosée,°C,10.2
2025-12-13 04:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 04:00:02,Température,Température,°C,10.2
2025-12-13 04:00:02,Direction du vent,Direction du vent,Deg,181.4
2025-12-13 04:00:02,Vitesse du vent,Vitesse du vent,m/s,0.7
2025-12-13 03:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 03:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 03:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.5
2025-12-13 03:00:02,Température,Température,°C,11.2
2025-12-13 03:00:02,Point de Rosée,Point de Rosée,°C,11.2
2025-12-13 03:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 03:00:02,Direction du vent,Direction du vent,Deg,256.7
2025-12-13 03:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 03:00:02,Vitesse du vent,Vitesse du vent,m/s,0.4
